City,State,Year,cy,annual_pop,hom,lh,hom_rate,clr_r,clr_lag,clr,clr_lp,unemp,bl,so,south
Lexington-Fayette,Kentucky,2007,Lexington-Fayette 2007,279971,16,9,5.714877612,0.875,1.33,14,12,,,537,1
Lexington-Fayette,Kentucky,2008,Lexington-Fayette 2008,283291,12,16,4.235927015,0.916666667,0.88,11,14,,,,1
Lexington-Fayette,Kentucky,2009,Lexington-Fayette 2009,287683,13,12,4.518862776,0.923076923,0.92,12,11,,,,1
Lexington-Fayette,Kentucky,2010,Lexington-Fayette 2010,296847,18,13,6.0637298,0.666666667,0.92,12,12,,0,,1
Lexington-Fayette,Kentucky,2011,Lexington-Fayette 2011,301736,14,18,4.639817589,0.857142857,0.67,12,12,,,,1
Lexington-Fayette,Kentucky,2012,Lexington-Fayette 2012,306075,12,14,3.920607694,0.916666667,0.86,11,12,,,,1
Lexington-Fayette,Kentucky,2013,Lexington-Fayette 2013,310010,18,12,5.806264314,1,0.92,18,11,,,514,1
Lexington-Fayette,Kentucky,2014,Lexington-Fayette 2014,311955,20,18,6.4111811,0.6,1.00,12,18,,,,1
Lexington-Fayette,Kentucky,2015,Lexington-Fayette 2015,316002,15,20,4.7468054,1.133333333,0.60,17,12,,,,1
Lexington-Fayette,Kentucky,2016,Lexington-Fayette 2016,319738,24,15,7.506145657,0.583333333,1.13,14,17,,,,1
Anchorage,Alaska,1990,Anchorage 1990,227583,10,,4.394001309,0.7,0.58,7,,5.2,,336,0
Anchorage,Alaska,1991,Anchorage 1991,,25,10,10.82930844,0.36,0.70,9,7,6.6,,,0
Anchorage,Alaska,1992,Anchorage 1992,,17,25,7.261016457,0.529411765,0.36,9,9,7.1,,,0
Anchorage,Alaska,1993,Anchorage 1993,,23,17,9.688330616,0.565217391,0.53,13,9,5.9,,260,0
Anchorage,Alaska,1994,Anchorage 1994,,22,23,9.141109648,0.636363636,0.57,14,13,5.5,,,0
Anchorage,Alaska,1995,Anchorage 1995,,29,22,11.88802302,0.655172414,0.64,19,14,5.3,,,0
Anchorage,Alaska,1996,Anchorage 1996,,25,29,10.11265498,0.64,0.66,16,19,5.3,,,0
Anchorage,Alaska,1997,Anchorage 1997,,23,25,9.182113243,0.913043478,0.64,21,16,5.2,,349,0
Anchorage,Alaska,1998,Anchorage 1998,,19,23,7.487419165,0.578947368,0.91,11,21,4.5,,,0
Anchorage,Alaska,1999,Anchorage 1999,,19,19,7.392104454,0.526315789,0.58,10,11,4.6,,355,0
Anchorage,Alaska,2000,Anchorage 2000,260299,10,19,3.84173585,0.9,0.53,9,10,5.1,5.8,341,0
Anchorage,Alaska,2001,Anchorage 2001,260816,10,10,3.834120606,0.8,0.90,8,9,5,,,0
Anchorage,Alaska,2002,Anchorage 2002,264274,18,10,6.811112709,1.055555556,0.80,19,8,5.8,,,0
Anchorage,Alaska,2003,Anchorage 2003,268229,17,18,6.337868016,0.529411765,1.06,9,19,6.3,,347,0
Anchorage,Alaska,2004,Anchorage 2004,270568,15,17,5.543892848,0.933333333,0.53,14,9,5.9,,,0
Anchorage,Alaska,2005,Anchorage 2005,274484,16,15,5.829119366,0.625,0.93,10,14,5.5,,,0
Anchorage,Alaska,2006,Anchorage 2006,276494,17,16,6.148415517,0.705882353,0.63,12,10,5.3,,,0
Anchorage,Alaska,2007,Anchorage 2007,280085,22,17,7.854758377,0.772727273,0.71,17,12,5.1,,385,0
Anchorage,Alaska,2008,Anchorage 2008,278792,10,22,3.586903498,0.7,0.77,7,17,5.4,,,0
Anchorage,Alaska,2009,Anchorage 2009,281554,14,10,4.972403162,0.857142857,0.70,12,7,6.5,,,0
Anchorage,Alaska,2010,Anchorage 2010,293310,13,14,4.432170741,0.769230769,0.86,10,12,6.6,5.6,,0
Anchorage,Alaska,2011,Anchorage 2011,296154,12,13,4.051945947,1.083333333,0.77,13,10,6,,,0
Anchorage,Alaska,2012,Anchorage 2012,298233,15,12,5.029624488,0.8,1.08,12,13,5.4,,,0
Anchorage,Alaska,2013,Anchorage 2013,301155,14,15,4.648768906,0.857142857,0.80,12,12,5.2,,,0
Anchorage,Alaska,2014,Anchorage 2014,299927,12,14,4.00097357,0.75,0.86,9,12,5.2,,,0
Anchorage,Alaska,2015,Anchorage 2015,297613,26,12,8.736177519,0.807692308,0.75,21,9,5,,,0
Anchorage,Alaska,2016,Anchorage 2016,297216,28,26,9.420757967,0.714285714,0.81,20,21,5.5,,,0
Stockton,California,1990,Stockton 1990,210943,51,,24.17714738,0.745098039,0.71,38,,11.7,,255,0
Stockton,California,1991,Stockton 1991,,55,51,25.68125362,0.581818182,0.75,32,38,14,,,0
Stockton,California,1992,Stockton 1992,,53,55,24.38070704,0.490566038,0.58,26,32,16.4,,,0
Stockton,California,1993,Stockton 1993,,45,53,20.39835725,0.622222222,0.49,28,26,16.4,,326,0
Stockton,California,1994,Stockton 1994,,44,45,19.65803947,0.545454545,0.62,24,28,15,,,0
Stockton,California,1995,Stockton 1995,,42,44,18.49829111,0.547619048,0.55,23,24,14.4,,,0
Stockton,California,1996,Stockton 1996,,46,42,19.97663602,0.826086957,0.55,38,23,13.3,,,0
Stockton,California,1997,Stockton 1997,,45,46,19.27277399,0.644444444,0.83,29,38,12.7,,389,0
Stockton,California,1998,Stockton 1998,,27,45,11.40631403,0.851851852,0.64,23,29,12.5,,,0
Stockton,California,1999,Stockton 1999,,32,27,13.33711218,0.46875,0.85,15,23,10.4,,399,0
Stockton,California,2000,Stockton 2000,243151,30,32,12.33801218,0.7,0.47,21,15,8.6,11.2,374,0
Stockton,California,2001,Stockton 2001,244883,30,30,12.25074832,0.366666667,0.70,11,21,9.2,,,0
Stockton,California,2002,Stockton 2002,254554,36,30,14.14238236,0.638888889,0.37,23,11,10.8,,,0
Stockton,California,2003,Stockton 2003,261839,37,36,14.13082085,0.594594595,0.64,22,23,11.1,,354,0
Stockton,California,2004,Stockton 2004,269090,40,37,14.86491508,0.625,0.59,25,22,10.7,,,0
Stockton,California,2005,Stockton 2005,275759,41,40,14.86805508,0.43902439,0.63,18,25,9.6,,,0
Stockton,California,2006,Stockton 2006,281367,37,41,13.15008512,0.540540541,0.44,20,18,9.1,,,0
Stockton,California,2007,Stockton 2007,283450,29,37,10.23108132,0.551724138,0.54,16,20,9.9,,407,0
Stockton,California,2008,Stockton 2008,285313,24,29,8.411814393,0.666666667,0.55,16,16,12.7,,,0
Stockton,California,2009,Stockton 2009,286507,33,24,11.51804319,0.424242424,0.67,14,16,18,,,0
Stockton,California,2010,Stockton 2010,292446,49,33,16.75523003,0.612244898,0.42,30,14,17.7,12.2,,0
Stockton,California,2011,Stockton 2011,294922,58,49,19.66621683,0.362068966,0.61,21,30,17.4,,,0
Stockton,California,2012,Stockton 2012,296666,71,58,23.93263805,0.450704225,0.36,32,21,15.4,,,0
Stockton,California,2013,Stockton 2013,297172,32,71,10.76817466,0.46875,0.45,15,32,13.3,,328,0
Stockton,California,2014,Stockton 2014,300670,49,32,16.29693684,0.408163265,0.47,20,15,11.4,,,0
Stockton,California,2015,Stockton 2015,303926,49,49,16.12234557,0.306122449,0.41,15,20,9.6,,,0
Stockton,California,2016,Stockton 2016,306407,49,49,15.99180175,0.265306122,0.31,13,15,9.1,,,0
Cincinnati,Ohio,1990,Cincinnati 1990,364040,49,,13.46005933,0.816326531,0.27,40,,5.7,,938,0
Cincinnati,Ohio,1991,Cincinnati 1991,,54,49,14.97022588,0.907407407,0.82,49,40,6.7,,,0
Cincinnati,Ohio,1992,Cincinnati 1992,,49,54,13.7104356,0.755102041,0.91,37,49,8.1,,,0
Cincinnati,Ohio,1993,Cincinnati 1993,,39,49,11.01483331,0.846153846,0.76,33,37,8.1,,953,0
Cincinnati,Ohio,1994,Cincinnati 1994,,38,39,10.83411263,0.868421053,0.85,33,33,7,,,0
Cincinnati,Ohio,1995,Cincinnati 1995,,50,38,14.39180243,0.82,0.87,41,33,6.1,,,0
Cincinnati,Ohio,1996,Cincinnati 1996,,32,50,9.299730308,0.75,0.82,24,41,6.3,,,0
Cincinnati,Ohio,1997,Cincinnati 1997,,,32,0,#DIV/0!,0.75,,24,5.6,,982,0
Cincinnati,Ohio,1998,Cincinnati 1998,,,,0,#DIV/0!,#DIV/0!,,,5.5,,,0
Cincinnati,Ohio,1999,Cincinnati 1999,,28,,8.38012235,0.75,#DIV/0!,21,,5.6,,1004,0
Cincinnati,Ohio,2000,Cincinnati 2000,330796,22,28,6.650624554,0.409090909,0.75,9,21,5.6,42.9,1030,0
Cincinnati,Ohio,2001,Cincinnati 2001,329898,56,22,16.97494377,0.357142857,0.41,20,9,5.8,,,0
Cincinnati,Ohio,2002,Cincinnati 2002,326634,70,56,21.4307145,0.242857143,0.36,17,20,7.9,,,0
Cincinnati,Ohio,2003,Cincinnati 2003,321852,72,70,22.37053055,0.458333333,0.24,33,17,6.3,,1047,0
Cincinnati,Ohio,2004,Cincinnati 2004,317432,64,72,20.16179843,0.53125,0.46,34,33,6.5,,,0
Cincinnati,Ohio,2005,Cincinnati 2005,312648,79,64,25.26803306,0.455696203,0.53,36,34,6.3,,,0
Cincinnati,Ohio,2006,Cincinnati 2006,308398,90,79,29.18306863,0.5,0.46,45,36,5.6,,,0
Cincinnati,Ohio,2007,Cincinnati 2007,304713,62,90,20.34701506,0.483870968,0.50,30,45,5.6,,1062,0
Cincinnati,Ohio,2008,Cincinnati 2008,301824,75,62,24.84891858,0.453333333,0.48,34,30,6.1,,,0
Cincinnati,Ohio,2009,Cincinnati 2009,299145,55,75,18.38573267,0.709090909,0.45,39,34,9.5,,,0
Cincinnati,Ohio,2010,Cincinnati 2010,296837,68,55,22.90819541,0.514705882,0.71,35,39,10.7,44.8,,0
Cincinnati,Ohio,2011,Cincinnati 2011,296020,61,68,20.60671576,0.491803279,0.51,30,35,9.7,,,0
Cincinnati,Ohio,2012,Cincinnati 2012,296758,47,61,15.83782072,0.489361702,0.49,23,30,8,,,0
Cincinnati,Ohio,2013,Cincinnati 2013,297775,70,47,23.50768197,0.357142857,0.49,25,23,8,,986,0
Cincinnati,Ohio,2014,Cincinnati 2014,298509,60,70,20.09989649,0.583333333,0.36,35,25,6.1,,,0
Cincinnati,Ohio,2015,Cincinnati 2015,299338,67,60,22.38272455,0.671641791,0.58,45,35,5,,,0
Cincinnati,Ohio,2016,Cincinnati 2016,299707,57,67,19.01857481,0.473684211,0.67,27,45,4.9,,,0
St. Paul,Minnesota,1990,St. Paul 1990,272235,,,0,#DIV/0!,0.47,,,4.6,,533,0
St. Paul,Minnesota,1991,St. Paul 1991,,,,0,#DIV/0!,#DIV/0!,,,5.2,,,0
St. Paul,Minnesota,1992,St. Paul 1992,,,,0,#DIV/0!,#DIV/0!,,,5.2,,,0
St. Paul,Minnesota,1993,St. Paul 1993,,,,0,#DIV/0!,#DIV/0!,,,4.8,,530,0
St. Paul,Minnesota,1994,St. Paul 1994,,,,0,#DIV/0!,#DIV/0!,,,4,,,0
St. Paul,Minnesota,1995,St. Paul 1995,,,,0,#DIV/0!,#DIV/0!,,,3.6,,,0
St. Paul,Minnesota,1996,St. Paul 1996,,,,0,#DIV/0!,#DIV/0!,,,4,,,0
St. Paul,Minnesota,1997,St. Paul 1997,,,,0,#DIV/0!,#DIV/0!,,,3.2,,537,0
St. Paul,Minnesota,1998,St. Paul 1998,,,,0,#DIV/0!,#DIV/0!,,,2.8,,,0
St. Paul,Minnesota,1999,St. Paul 1999,,,,0,#DIV/0!,#DIV/0!,,,3,,555,0
St. Paul,Minnesota,2000,St. Paul 2000,287029,20,,6.967937038,1,#DIV/0!,20,,3.2,11.7,576,0
St. Paul,Minnesota,2001,St. Paul 2001,287155,9,20,3.134195818,,1.00,,20,4,,,0
St. Paul,Minnesota,2002,St. Paul 2002,287873,13,9,4.515880267,,0.00,,,4.9,,,0
St. Paul,Minnesota,2003,St. Paul 2003,286529,20,13,6.980096256,,0.00,,,5.4,,534,0
St. Paul,Minnesota,2004,St. Paul 2004,283888,20,20,7.045031844,,0.00,,,5.3,,,0
St. Paul,Minnesota,2005,St. Paul 2005,281132,24,20,8.536915043,0.708333333,0.00,17,,4.3,,,0
St. Paul,Minnesota,2006,St. Paul 2006,279100,17,24,6.091006808,0.764705882,0.71,13,17,4.2,,,0
St. Paul,Minnesota,2007,St. Paul 2007,278858,14,17,5.020476371,0.714285714,0.76,10,13,4.6,,604,0
St. Paul,Minnesota,2008,St. Paul 2008,280164,18,14,6.424808327,,0.71,,10,5.5,,,0
St. Paul,Minnesota,2009,St. Paul 2009,281947,13,18,4.610795646,,0.00,,,7.9,,,0
St. Paul,Minnesota,2010,St. Paul 2010,285465,16,13,5.604890267,,0.00,,,7.6,15.7,,0
St. Paul,Minnesota,2011,St. Paul 2011,288812,8,16,2.769968007,,0.00,,,6.9,,,0
St. Paul,Minnesota,2012,St. Paul 2012,291244,13,8,4.463611268,0.846153846,0.00,11,,6,,,0
St. Paul,Minnesota,2013,St. Paul 2013,295045,14,13,4.745038892,0.928571429,0.85,13,11,5.1,,606,0
St. Paul,Minnesota,2014,St. Paul 2014,297674,11,14,3.695317697,0.909090909,0.93,10,13,4.2,,,0
St. Paul,Minnesota,2015,St. Paul 2015,300010,16,11,5.333155561,0.8125,0.91,13,10,3.7,,,0
St. Paul,Minnesota,2016,St. Paul 2016,303155,19,16,6.267420956,0.736842105,0.81,14,13,3.7,,,0
Toledo,Ohio,1990,Toledo 1990,332943,37,,11.11301334,0.567567568,0.74,21,,9.5,,775,0
Toledo,Ohio,1991,Toledo 1991,,36,37,10.87659297,0.638888889,0.57,23,21,11,,,0
Toledo,Ohio,1992,Toledo 1992,,43,36,13.06875686,0.697674419,0.64,30,23,10.2,,,0
Toledo,Ohio,1993,Toledo 1993,,45,43,13.75843851,0.822222222,0.70,37,30,8.4,,661,0
Toledo,Ohio,1994,Toledo 1994,,40,45,12.30333882,0.725,0.82,29,37,7,,,0
Toledo,Ohio,1995,Toledo 1995,,35,40,10.83061536,0.714285714,0.73,25,29,6.2,,,0
Toledo,Ohio,1996,Toledo 1996,,30,35,9.339946015,0.633333333,0.71,19,25,6.4,,,0
Toledo,Ohio,1997,Toledo 1997,,25,30,7.831000739,0.88,0.63,22,19,6.5,,775,0
Toledo,Ohio,1998,Toledo 1998,,22,25,6.9337855,0.954545455,0.88,21,22,7.1,,,0
Toledo,Ohio,1999,Toledo 1999,,15,22,4.756921321,0.866666667,0.95,13,21,6.7,,680,0
Toledo,Ohio,2000,Toledo 2000,313373,12,15,3.829302461,0.833333333,0.87,10,13,5.8,23.5,690,0
Toledo,Ohio,2001,Toledo 2001,312816,18,12,5.754181372,0.777777778,0.83,14,10,6,,,0
Toledo,Ohio,2002,Toledo 2002,311102,28,18,9.000263579,0.714285714,0.78,20,14,8.4,,,0
Toledo,Ohio,2003,Toledo 2003,309000,21,28,6.796116505,0.80952381,0.71,17,20,8.3,,685,0
Toledo,Ohio,2004,Toledo 2004,306956,22,21,7.167150992,1.272727273,0.81,28,17,8.3,,,0
Toledo,Ohio,2005,Toledo 2005,303500,28,22,9.225700165,0.75,1.27,21,28,7.5,,,0
Toledo,Ohio,2006,Toledo 2006,300403,35,28,11.65101547,0.8,0.75,28,21,6.8,,,0
Toledo,Ohio,2007,Toledo 2007,297023,13,35,4.376765436,1.307692308,0.80,17,28,7.3,,667,0
Toledo,Ohio,2008,Toledo 2008,294480,18,13,6.112469438,0.777777778,1.31,14,17,9,,,0
Toledo,Ohio,2009,Toledo 2009,291680,33,18,11.31376851,0.727272727,0.78,24,14,13,,,0
Toledo,Ohio,2010,Toledo 2010,287030,23,33,8.013099676,0.565217391,0.73,13,24,12.5,27.2,,0
Toledo,Ohio,2011,Toledo 2011,285347,30,23,10.51351512,0.5,0.57,15,13,10.8,,,0
Toledo,Ohio,2012,Toledo 2012,283129,39,30,13.77463983,0.794871795,0.50,31,15,9.1,,,0
Toledo,Ohio,2013,Toledo 2013,282303,28,39,9.918420987,0.535714286,0.79,15,31,9.4,,598,0
Toledo,Ohio,2014,Toledo 2014,280672,24,28,8.550906396,0.958333333,0.54,23,15,7,,,0
Toledo,Ohio,2015,Toledo 2015,279816,24,24,8.577064928,0.291666667,0.96,7,23,5.8,,,0
Toledo,Ohio,2016,Toledo 2016,278780,37,24,13.27211421,0.837837838,0.29,31,7,5.7,,,0
Newark,New Jersey,1990,Newark 1990,275221,112,,40.69456909,0.660714286,0.84,74,,10.6,,1065,0
Newark,New Jersey,1991,Newark 1991,,88,112,32.00593565,0.613636364,0.66,54,74,13.6,,,0
Newark,New Jersey,1992,Newark 1992,,87,88,31.67356568,0.701149425,0.61,61,54,16.4,,,0
Newark,New Jersey,1993,Newark 1993,,96,87,34.98478526,0.645833333,0.70,62,61,15.4,,1209,0
Newark,New Jersey,1994,Newark 1994,,96,96,35.01949783,0.697916667,0.65,67,62,13.8,,,0
Newark,New Jersey,1995,Newark 1995,,102,96,37.24517182,0.617647059,0.70,63,67,12.9,,,0
Newark,New Jersey,1996,Newark 1996,,92,102,33.62708296,0.739130435,0.62,68,63,13,,,0
Newark,New Jersey,1997,Newark 1997,,57,92,20.85490474,0.666666667,0.74,38,68,11.3,,1407,0
Newark,New Jersey,1998,Newark 1998,,60,57,21.97439982,0.783333333,0.67,47,38,9.5,,,0
Newark,New Jersey,1999,Newark 1999,,69,60,25.29575874,0.739130435,0.78,51,47,9.6,,1415,0
Newark,New Jersey,2000,Newark 2000,272499,58,69,21.28448178,0.551724138,0.74,32,51,8,53.5,1466,0
Newark,New Jersey,2001,Newark 2001,272663,90,58,33.00777883,0.633333333,0.55,57,32,9.4,,,0
Newark,New Jersey,2002,Newark 2002,274054,65,90,23.7179534,0.523076923,0.63,34,57,12.5,,,0
Newark,New Jersey,2003,Newark 2003,275201,81,65,29.43303258,0.580246914,0.52,47,34,12.6,,1332,0
Newark,New Jersey,2004,Newark 2004,275757,84,81,30.46160206,0.511904762,0.58,43,47,10.7,,,0
Newark,New Jersey,2005,Newark 2005,275176,97,84,35.25016717,0.463917526,0.51,45,43,8.3,,,0
Newark,New Jersey,2006,Newark 2006,274218,105,97,38.29070302,0.380952381,0.46,40,45,8.6,,,0
Newark,New Jersey,2007,Newark 2007,273210,104,105,38.06595659,0.432692308,0.38,45,40,7.8,,1229,0
Newark,New Jersey,2008,Newark 2008,273282,67,104,24.5167995,0.492537313,0.43,33,45,9.3,,,0
Newark,New Jersey,2009,Newark 2009,273789,80,67,29.2195815,0.3125,0.49,25,33,14.1,,,0
Newark,New Jersey,2010,Newark 2010,277158,90,80,32.47245254,0.522222222,0.31,47,25,13.8,52.4,,0
Newark,New Jersey,2011,Newark 2011,277540,94,90,33.86899186,0.276595745,0.52,26,47,14,,,0
Newark,New Jersey,2012,Newark 2012,277590,96,94,34.58337836,0.333333333,0.28,32,26,13.7,,,0
Newark,New Jersey,2013,Newark 2013,278152,112,96,40.26575398,0.267857143,0.33,30,32,12.4,,999,0
Newark,New Jersey,2014,Newark 2014,278991,94,112,33.69284314,0.489361702,0.27,46,30,10.4,,,0
Newark,New Jersey,2015,Newark 2015,279629,95,94,33.97358643,0.294736842,0.49,28,46,9,,,0
Newark,New Jersey,2016,Newark 2016,280628,100,95,35.63436293,0.34,0.29,34,28,7.9,,,0
Greensboro,North Carolina,1990,Greensboro 1990,192198,20,,10.40593555,0.7,0.34,14,,3.8,,431,1
Greensboro,North Carolina,1991,Greensboro 1991,,35,20,17.80327886,0.685714286,0.70,24,14,5.5,,,1
Greensboro,North Carolina,1992,Greensboro 1992,,23,35,11.44346926,0.304347826,0.69,7,24,5.6,,,1
Greensboro,North Carolina,1993,Greensboro 1993,,27,23,13.14617081,0.481481481,0.30,13,7,4.6,,425,1
Greensboro,North Carolina,1994,Greensboro 1994,,21,27,10.01058262,0.857142857,0.48,18,13,3.7,,,1
Greensboro,North Carolina,1995,Greensboro 1995,,36,21,16.80884145,0.638888889,0.86,23,18,3.5,,,1
Greensboro,North Carolina,1996,Greensboro 1996,,23,36,10.52304088,0.52173913,0.64,12,23,3.5,,,1
Greensboro,North Carolina,1997,Greensboro 1997,,35,23,15.69767181,0.628571429,0.52,22,12,3.3,,461,1
Greensboro,North Carolina,1998,Greensboro 1998,,20,35,8.796699478,0.75,0.63,15,22,2.8,,,1
Greensboro,North Carolina,1999,Greensboro 1999,,19,20,8.198383624,0.578947368,0.75,11,15,2.6,,478,1
Greensboro,North Carolina,2000,Greensboro 2000,236152,21,19,8.892577662,0.476190476,0.58,10,11,3.4,37.4,497,1
Greensboro,North Carolina,2001,Greensboro 2001,236855,20,21,8.443984716,0.6,0.48,12,10,5.3,,,1
Greensboro,North Carolina,2002,Greensboro 2002,239793,28,20,11.67673785,0.785714286,0.60,22,12,6.7,,,1
Greensboro,North Carolina,2003,Greensboro 2003,241489,36,28,14.90751132,0.333333333,0.79,12,22,6.4,,504,1
Greensboro,North Carolina,2004,Greensboro 2004,243469,14,36,5.750218714,0.428571429,0.33,6,12,5.6,,,1
Greensboro,North Carolina,2005,Greensboro 2005,245308,30,14,12.2295237,0.566666667,0.43,17,6,5.1,,,1
Greensboro,North Carolina,2006,Greensboro 2006,249244,27,30,10.83275826,0.407407407,0.57,11,17,4.5,,,1
Greensboro,North Carolina,2007,Greensboro 2007,254758,40,27,15.70117523,0.75,0.41,30,11,4.5,,557,1
Greensboro,North Carolina,2008,Greensboro 2008,259613,24,40,9.244529357,0.75,0.75,18,30,5.7,,,1
Greensboro,North Carolina,2009,Greensboro 2009,264469,24,24,9.074787593,0.25,0.75,6,18,9.8,,,1
Greensboro,North Carolina,2010,Greensboro 2010,269587,20,24,7.418755355,0.75,0.25,15,6,10.1,40.6,,1
Greensboro,North Carolina,2011,Greensboro 2011,272396,34,20,12.48182793,1.117647059,0.75,38,15,9.7,,,1
Greensboro,North Carolina,2012,Greensboro 2012,276024,21,34,7.608034084,0.80952381,1.12,17,38,8.8,,,1
Greensboro,North Carolina,2013,Greensboro 2013,279244,27,21,9.668963344,0.592592593,0.81,16,17,7.6,,690,1
Greensboro,North Carolina,2014,Greensboro 2014,282275,23,27,8.148082544,0.695652174,0.59,16,16,6.1,,,1
Greensboro,North Carolina,2015,Greensboro 2015,284808,26,23,9.128957052,0.423076923,0.70,11,16,5.7,,,1
Greensboro,North Carolina,2016,Greensboro 2016,289597,35,26,12.08576056,0.571428571,0.42,20,11,5.4,,,1
Plano,Texas,1990,Plano 1990,128713,4,,3.1076892,0.25,0.57,1,,3.3,,170,0
Plano,Texas,1991,Plano 1991,,3,4,2.173267363,1.333333333,0.25,4,1,4.2,,,0
Plano,Texas,1992,Plano 1992,,1,3,0.678568763,1,1.33,1,4,4.5,,,0
Plano,Texas,1993,Plano 1993,,2,1,1.276348622,1.5,1.00,3,1,3.6,,185,0
Plano,Texas,1994,Plano 1994,,1,2,0.602318928,1,1.50,1,3,3.2,,,0
Plano,Texas,1995,Plano 1995,,4,1,2.281112955,0.75,1.00,3,1,2.8,,,0
Plano,Texas,1996,Plano 1996,,,4,0,#DIV/0!,0.75,1,3,2.2,,,0
Plano,Texas,1997,Plano 1997,,1,,0.515440005,,#DIV/0!,,1,2,,254,0
Plano,Texas,1998,Plano 1998,,4,1,1.967177641,1,0.00,4,,1.7,,,0
Plano,Texas,1999,Plano 1999,,,4,0,#DIV/0!,1.00,,4,1.8,,303,0
Plano,Texas,2000,Plano 2000,221996,5,,2.252292834,0.8,#DIV/0!,4,,2.8,5,292,0
Plano,Texas,2001,Plano 2001,223204,4,5,1.792082579,1.5,0.80,6,4,4.1,,,0
Plano,Texas,2002,Plano 2002,229721,6,4,2.611863957,0.833333333,1.50,5,6,6.1,,,0
Plano,Texas,2003,Plano 2003,233336,5,6,2.142832653,0.8,0.83,4,5,6,,325,0
Plano,Texas,2004,Plano 2004,235729,5,5,2.121079714,0.8,0.80,4,4,5,,,0
Plano,Texas,2005,Plano 2005,239163,2,5,0.836249754,1.5,0.80,3,4,4.6,,,0
Plano,Texas,2006,Plano 2006,243026,4,2,1.645914429,0.5,1.50,2,3,4.2,,,0
Plano,Texas,2007,Plano 2007,249587,2,4,0.801323787,0.5,0.50,1,2,3.7,,342,0
Plano,Texas,2008,Plano 2008,253721,7,2,2.758935997,0.714285714,0.50,5,1,4.4,,,0
Plano,Texas,2009,Plano 2009,256644,4,7,1.558579199,1,0.71,4,5,7.1,,,0
Plano,Texas,2010,Plano 2010,261222,4,4,1.531264595,1,1.00,4,4,7.1,7.6,,0
Plano,Texas,2011,Plano 2011,266963,5,4,1.872918719,0.8,1.00,4,4,6.7,,,0
Plano,Texas,2012,Plano 2012,272240,1,5,0.36732295,1,0.80,1,4,5.9,,,0
Plano,Texas,2013,Plano 2013,274587,3,1,1.092549902,1,1.00,3,1,5.6,,340,0
Plano,Texas,2014,Plano 2014,278062,4,3,1.438528098,0.75,1.00,3,3,4.6,,,0
Plano,Texas,2015,Plano 2015,283416,4,4,1.411352923,1,0.75,4,3,3.7,,,0
Plano,Texas,2016,Plano 2016,286576,5,4,1.744737871,1,1.00,5,4,3.6,,,0
Henderson,Nevada,1990,Henderson 1990,71136,8,,11.24606388,0.375,1.00,3,,3.7,,,0
Henderson,Nevada,1991,Henderson 1991,,,8,0,#DIV/0!,0.38,3,3,4.9,,,0
Henderson,Nevada,1992,Henderson 1992,,9,,9.782183383,0.444444444,#DIV/0!,4,3,5.4,,,0
Henderson,Nevada,1993,Henderson 1993,,1,9,0.976200238,1,0.44,1,4,5.6,,49,0
Henderson,Nevada,1994,Henderson 1994,,4,1,3.543837267,0.5,1.00,2,1,5,,,0
Henderson,Nevada,1995,Henderson 1995,,3,4,2.432971632,,0.50,,2,4.5,,,0
Henderson,Nevada,1996,Henderson 1996,,7,3,5.23403619,,0.00,,,4,,,0
Henderson,Nevada,1997,Henderson 1997,,2,7,1.387212674,,0.00,,,3.5,,,0
Henderson,Nevada,1998,Henderson 1998,,3,2,1.940391183,0.333333333,0.00,1,,3.3,,,0
Henderson,Nevada,1999,Henderson 1999,,,3,0,#DIV/0!,0.33,,1,3.2,,220,0
Henderson,Nevada,2000,Henderson 2000,175480,8,,4.558924094,0.375,#DIV/0!,3,,3.2,3.8,232,0
Henderson,Nevada,2001,Henderson 2001,178019,9,8,5.055640128,0.666666667,0.38,6,3,4,,,0
Henderson,Nevada,2002,Henderson 2002,187417,4,9,2.134278107,0.75,0.67,3,6,4.3,,,0
Henderson,Nevada,2003,Henderson 2003,196288,10,4,5.09455494,0.5,0.75,5,3,3.8,,251,0
Henderson,Nevada,2004,Henderson 2004,204997,7,10,3.414684117,1,0.50,7,5,3.2,,,0
Henderson,Nevada,2005,Henderson 2005,215988,10,7,4.629886846,0.4,1.00,4,7,3.1,,,0
Henderson,Nevada,2006,Henderson 2006,225448,5,10,2.217806323,,0.40,,4,3.1,,,0
Henderson,Nevada,2007,Henderson 2007,235887,9,5,3.815386181,0.777777778,0.00,7,,3.5,,354,0
Henderson,Nevada,2008,Henderson 2008,244995,5,9,2.040857977,0.6,0.78,3,7,5.2,,,0
Henderson,Nevada,2009,Henderson 2009,251520,4,5,1.590330789,1.25,0.60,5,3,9.2,,,0
Henderson,Nevada,2010,Henderson 2010,257532,8,4,3.106410077,0.875,1.25,7,5,13.4,5.1,,0
Henderson,Nevada,2011,Henderson 2011,258834,2,8,0.772696014,2,0.88,4,7,13.3,,,0
Henderson,Nevada,2012,Henderson 2012,263409,4,2,1.518550999,0.75,2.00,3,4,11,,,0
Henderson,Nevada,2013,Henderson 2013,268450,8,4,2.980070777,0.5,0.75,4,3,9.5,,333,0
Henderson,Nevada,2014,Henderson 2014,274474,3,8,1.092999701,0.666666667,0.50,2,4,8,,,0
Henderson,Nevada,2015,Henderson 2015,282423,4,3,1.416315243,2,0.67,8,2,6.4,,,0
